timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
47.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,9.75,9.75
48.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,6.666666666666667,6.666666666666667
49.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.3333333333333335,2.3333333333333335
50.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.5,0.5,1.6666666666666667,1.6666666666666667
51.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.5,1.5,1.5,1.5
52.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.6666666666666667,1.6666666666666667,2.0,2.0
53.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.6666666666666665,2.6666666666666665,0.0,0.0
54.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
55.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.25,2.25,0.0,0.0
56.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.6,2.6,0.0,0.0
57.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
58.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.2,3.2,0.0,0.0
59.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0
60.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0
61.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0
62.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0
63.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
64.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0
65.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
66.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,6.4,6.4,0.0,0.0
67.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7.4,7.4,0.0,0.0
68.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,5.8,5.8,0.0,0.0
69.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,4.2,4.2,0.5,0.5
70.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,3.25,3.25,1.5,1.5
71.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,3.3333333333333335,3.3333333333333335,2.5,2.5
72.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.3333333333333335,2.3333333333333335,3.5,3.5
73.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.5,2.5,4.5,4.5
74.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,5.5,5.5
