timestep,light_state_north,light_state_south,light_state_east,light_state_west,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
9179,1,1,0,0,0,0,2,2,0.0,0.0,6.0,6.0
9180,1,1,0,0,0,0,2,2,0.0,0.0,7.0,7.0
9181,1,1,0,0,0,0,2,2,0.0,0.0,8.0,8.0
9182,1,1,0,0,0,0,2,2,0.0,0.0,9.0,9.0
9183,1,1,0,0,0,0,2,2,0.0,0.0,10.0,10.0
9184,1,1,0,0,0,0,2,2,0.0,0.0,11.0,11.0
9185,1,1,0,0,0,0,3,3,0.0,0.0,8.0,8.0
9186,1,1,0,0,0,0,4,4,0.0,0.0,6.75,6.75
9187,1,1,0,0,0,0,4,4,0.0,0.0,7.75,7.75
9188,1,1,0,0,0,0,4,4,0.0,0.0,8.75,8.75
9189,1,1,0,0,0,0,4,4,0.0,0.0,9.75,9.75
9190,1,1,0,0,0,0,4,4,0.0,0.0,10.75,10.75
9191,1,1,0,0,0,0,4,4,0.0,0.0,11.75,11.75
9192,1,1,0,0,0,0,4,4,0.0,0.0,12.75,12.75
9193,1,1,0,0,0,0,4,4,0.0,0.0,13.75,13.75
9194,0,0,1,1,0,0,5,5,0.0,0.0,11.8,11.8
9195,0,0,1,1,0,0,4,4,0.0,0.0,10.25,10.25
9196,0,0,1,1,1,1,3,3,0.0,0.0,7.666666666666667,7.666666666666667
9197,0,0,1,1,2,2,2,2,0.5,0.5,7.0,7.0
9198,0,0,1,1,3,3,1,1,1.0,1.0,4.0,4.0
9199,0,0,1,1,3,3,0,0,2.0,2.0,0.0,0.0
9200,0,0,1,1,4,4,0,0,2.25,2.25,0.0,0.0
9201,0,0,1,1,4,4,0,0,3.25,3.25,0.0,0.0
9202,0,0,1,1,4,4,0,0,4.25,4.25,0.0,0.0
9203,0,0,1,1,4,4,0,0,5.25,5.25,0.0,0.0
9204,0,0,1,1,4,4,0,0,6.25,6.25,0.0,0.0
9205,0,0,1,1,4,4,0,0,7.25,7.25,0.0,0.0
9206,0,0,1,1,4,4,0,0,8.25,8.25,0.0,0.0
9207,0,0,1,1,4,4,0,0,9.25,9.25,0.0,0.0
9208,1,1,0,0,5,5,0,0,8.2,8.2,0.0,0.0
9209,1,1,0,0,4,4,0,0,8.25,8.25,0.0,0.0
9210,1,1,0,0,3,3,0,0,8.0,8.0,0.0,0.0
9211,1,1,0,0,2,2,0,0,7.0,7.0,0.0,0.0
9212,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
9213,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9214,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
9215,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
9216,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
9217,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
9218,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
9219,1,1,0,0,0,0,2,2,0.0,0.0,2.5,2.5
9220,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
9221,1,1,0,0,0,0,2,2,0.0,0.0,4.5,4.5
9222,1,1,0,0,0,0,2,2,0.0,0.0,5.5,5.5
9223,1,1,0,0,0,0,2,2,0.0,0.0,6.5,6.5
9224,1,1,0,0,0,0,2,2,0.0,0.0,7.5,7.5
9225,1,1,0,0,0,0,2,2,0.0,0.0,8.5,8.5
9226,1,1,0,0,0,0,3,3,0.0,0.0,6.333333333333333,6.333333333333333
9227,1,1,0,0,0,0,4,4,0.0,0.0,5.5,5.5
9228,1,1,0,0,0,0,4,4,0.0,0.0,6.5,6.5
9229,1,1,0,0,0,0,4,4,0.0,0.0,7.5,7.5
9230,1,1,0,0,0,0,4,4,0.0,0.0,8.5,8.5
9231,1,1,0,0,0,0,4,4,0.0,0.0,9.5,9.5
9232,1,1,0,0,0,0,4,4,0.0,0.0,10.5,10.5
9233,1,1,0,0,0,0,4,4,0.0,0.0,11.5,11.5
9234,1,1,0,0,0,0,4,4,0.0,0.0,12.5,12.5
9235,1,1,0,0,0,0,4,4,0.0,0.0,13.5,13.5
9236,1,1,0,0,0,0,4,4,0.0,0.0,14.5,14.5
9237,0,0,1,1,0,0,5,5,0.0,0.0,12.4,12.4
9238,0,0,1,1,0,0,4,4,0.0,0.0,10.75,10.75
9239,0,0,1,1,0,0,3,3,0.0,0.0,9.0,9.0
9240,0,0,1,1,0,0,2,2,0.0,0.0,8.0,8.0
9241,0,0,1,1,0,0,1,1,0.0,0.0,4.0,4.0
9242,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
9243,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0
9244,0,0,1,1,1,1,0,0,1.0,1.0,0.0,0.0
9245,0,0,1,1,1,1,0,0,2.0,2.0,0.0,0.0
9246,0,0,1,1,1,1,0,0,3.0,3.0,0.0,0.0
9247,0,0,1,1,1,1,0,0,4.0,4.0,0.0,0.0
9248,0,0,1,1,2,2,0,0,2.5,2.5,0.0,0.0
9249,0,0,1,1,2,2,0,0,3.5,3.5,0.0,0.0
9250,0,0,1,1,2,2,0,0,4.5,4.5,0.0,0.0
9251,0,0,1,1,3,3,0,0,3.6666666666666665,3.6666666666666665,0.0,0.0
9252,0,0,1,1,3,3,0,0,4.666666666666667,4.666666666666667,0.0,0.0
9253,0,0,1,1,3,3,0,0,5.666666666666667,5.666666666666667,0.0,0.0
9254,0,0,1,1,3,3,0,0,6.666666666666667,6.666666666666667,0.0,0.0
9255,0,0,1,1,3,3,0,0,7.666666666666667,7.666666666666667,0.0,0.0
9256,0,0,1,1,3,3,0,0,8.666666666666666,8.666666666666666,0.0,0.0
9257,0,0,1,1,4,4,0,0,7.25,7.25,0.0,0.0
9258,0,0,1,1,4,4,0,0,8.25,8.25,0.0,0.0
9259,1,1,0,0,5,5,0,0,7.4,7.4,0.0,0.0
9260,1,1,0,0,4,4,0,0,6.25,6.25,0.0,0.0
9261,1,1,0,0,3,3,0,0,5.333333333333333,5.333333333333333,0.0,0.0
9262,1,1,0,0,2,2,0,0,4.0,4.0,0.0,0.0
9263,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
9264,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0
9265,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9266,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9267,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9268,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9269,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9270,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9271,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9272,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9273,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9274,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9275,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9276,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9277,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9278,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9279,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
9280,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
9281,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
9282,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
9283,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
9284,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
9285,1,1,0,0,0,0,1,1,0.0,0.0,6.0,6.0
9286,1,1,0,0,0,0,1,1,0.0,0.0,7.0,7.0
9287,1,1,0,0,0,0,2,2,0.0,0.0,4.0,4.0
9288,1,1,0,0,0,0,2,2,0.0,0.0,5.0,5.0
9289,1,1,0,0,0,0,2,2,0.0,0.0,6.0,6.0
9290,1,1,0,0,0,0,2,2,0.0,0.0,7.0,7.0
9291,1,1,0,0,0,0,2,2,0.0,0.0,8.0,8.0
9292,1,1,0,0,0,0,2,2,0.0,0.0,9.0,9.0
9293,1,1,0,0,0,0,2,2,0.0,0.0,10.0,10.0
9294,1,1,0,0,0,0,3,3,0.0,0.0,7.333333333333333,7.333333333333333
9295,1,1,0,0,0,0,3,3,0.0,0.0,8.333333333333334,8.333333333333334
9296,1,1,0,0,0,0,3,3,0.0,0.0,9.333333333333334,9.333333333333334
9297,1,1,0,0,0,0,3,3,0.0,0.0,10.333333333333334,10.333333333333334
9298,1,1,0,0,0,0,3,3,0.0,0.0,11.333333333333334,11.333333333333334
9299,1,1,0,0,0,0,3,3,0.0,0.0,12.333333333333334,12.333333333333334
9300,1,1,0,0,0,0,3,3,0.0,0.0,13.333333333333334,13.333333333333334
9301,1,1,0,0,0,0,3,3,0.0,0.0,14.333333333333334,14.333333333333334
9302,1,1,0,0,0,0,3,3,0.0,0.0,15.333333333333334,15.333333333333334
9303,1,1,0,0,0,0,4,4,0.0,0.0,12.25,12.25
9304,1,1,0,0,0,0,4,4,0.0,0.0,13.25,13.25
9305,1,1,0,0,0,0,4,4,0.0,0.0,14.25,14.25
9306,1,1,0,0,0,0,4,4,0.0,0.0,15.25,15.25
9307,1,1,0,0,0,0,4,4,0.0,0.0,16.25,16.25
9308,1,1,0,0,0,0,4,4,0.0,0.0,17.25,17.25
9309,1,1,0,0,0,0,4,4,0.0,0.0,18.25,18.25
9310,1,1,0,0,0,0,4,4,0.0,0.0,19.25,19.25
9311,1,1,0,0,0,0,4,4,0.0,0.0,20.25,20.25
9312,1,1,0,0,0,0,4,4,0.0,0.0,21.25,21.25
9313,1,1,0,0,0,0,4,4,0.0,0.0,22.25,22.25
9314,1,1,0,0,0,0,4,4,0.0,0.0,23.25,23.25
9315,1,1,0,0,0,0,4,4,0.0,0.0,24.25,24.25
9316,1,1,0,0,0,0,4,4,0.0,0.0,25.25,25.25
9317,1,1,0,0,0,0,4,4,0.0,0.0,26.25,26.25
9318,1,1,0,0,0,0,4,4,0.0,0.0,27.25,27.25
9319,1,1,0,0,0,0,4,4,0.0,0.0,28.25,28.25
9320,1,1,0,0,0,0,4,4,0.0,0.0,29.25,29.25
9321,1,1,0,0,0,0,4,4,0.0,0.0,30.25,30.25
9322,1,1,0,0,0,0,4,4,0.0,0.0,31.25,31.25
9323,1,1,0,0,0,0,4,4,0.0,0.0,32.25,32.25
9324,1,1,0,0,0,0,4,4,0.0,0.0,33.25,33.25
9325,1,1,0,0,0,0,4,4,0.0,0.0,34.25,34.25
9326,1,1,0,0,0,0,4,4,0.0,0.0,35.25,35.25
9327,0,0,1,1,0,0,5,5,0.0,0.0,29.0,29.0
9328,0,0,1,1,0,0,4,4,0.0,0.0,25.25,25.25
9329,0,0,1,1,0,0,3,3,0.0,0.0,21.0,21.0
9330,0,0,1,1,1,1,3,3,0.0,0.0,10.0,10.0
9331,0,0,1,1,1,1,2,2,1.0,1.0,2.5,2.5
9332,0,0,1,1,1,1,1,1,2.0,2.0,2.0,2.0
9333,0,0,1,1,2,2,1,1,1.5,1.5,0.0,0.0
9334,0,0,1,1,3,3,0,0,1.6666666666666667,1.6666666666666667,0.0,0.0
9335,0,0,1,1,3,3,0,0,2.6666666666666665,2.6666666666666665,0.0,0.0
9336,0,0,1,1,3,3,0,0,3.6666666666666665,3.6666666666666665,0.0,0.0
9337,0,0,1,1,3,3,0,0,4.666666666666667,4.666666666666667,0.0,0.0
9338,0,0,1,1,4,4,0,0,4.25,4.25,0.0,0.0
9339,0,0,1,1,4,4,0,0,5.25,5.25,0.0,0.0
9340,1,1,0,0,5,5,0,0,5.0,5.0,0.0,0.0
9341,1,1,0,0,4,4,0,0,4.75,4.75,0.0,0.0
9342,1,1,0,0,4,4,0,0,3.5,3.5,0.0,0.0
9343,1,1,0,0,4,4,1,1,2.25,2.25,0.0,0.0
9344,1,1,0,0,3,3,1,1,2.3333333333333335,2.3333333333333335,1.0,1.0
9345,1,1,0,0,2,2,1,1,2.5,2.5,2.0,2.0
9346,1,1,0,0,1,1,1,1,3.0,3.0,3.0,3.0
9347,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
9348,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
9349,1,1,0,0,0,0,1,1,0.0,0.0,6.0,6.0
9350,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
9351,1,1,0,0,0,0,2,2,0.0,0.0,4.5,4.5
9352,1,1,0,0,0,0,3,3,0.0,0.0,3.6666666666666665,3.6666666666666665
9353,1,1,0,0,0,0,4,4,0.0,0.0,3.5,3.5
9354,1,1,0,0,0,0,4,4,0.0,0.0,4.5,4.5
9355,1,1,0,0,0,0,4,4,0.0,0.0,5.5,5.5
9356,1,1,0,0,0,0,4,4,0.0,0.0,6.5,6.5
9357,0,0,1,1,0,0,5,5,0.0,0.0,6.0,6.0
9358,0,0,1,1,1,1,5,5,0.0,0.0,4.0,4.0
9359,0,0,1,1,1,1,4,4,1.0,1.0,4.0,4.0
9360,0,0,1,1,2,2,4,4,1.0,1.0,3.0,3.0
9361,0,0,1,1,2,2,4,4,2.0,2.0,2.0,2.0
9362,0,0,1,1,2,2,3,3,3.0,3.0,2.3333333333333335,2.3333333333333335
9363,0,0,1,1,2,2,2,2,4.0,4.0,2.5,2.5
9364,0,0,1,1,2,2,1,1,5.0,5.0,3.0,3.0
9365,0,0,1,1,2,2,0,0,6.0,6.0,0.0,0.0
9366,0,0,1,1,3,3,0,0,4.666666666666667,4.666666666666667,0.0,0.0
9367,0,0,1,1,3,3,0,0,5.666666666666667,5.666666666666667,0.0,0.0
9368,0,0,1,1,3,3,0,0,6.666666666666667,6.666666666666667,0.0,0.0
9369,0,0,1,1,3,3,0,0,7.666666666666667,7.666666666666667,0.0,0.0
9370,0,0,1,1,3,3,0,0,8.666666666666666,8.666666666666666,0.0,0.0
9371,0,0,1,1,3,3,0,0,9.666666666666666,9.666666666666666,0.0,0.0
9372,0,0,1,1,3,3,0,0,10.666666666666666,10.666666666666666,0.0,0.0
9373,0,0,1,1,3,3,0,0,11.666666666666666,11.666666666666666,0.0,0.0
9374,0,0,1,1,3,3,0,0,12.666666666666666,12.666666666666666,0.0,0.0
9375,0,0,1,1,4,4,0,0,10.25,10.25,0.0,0.0
9376,0,0,1,1,4,4,0,0,11.25,11.25,0.0,0.0
9377,0,0,1,1,4,4,0,0,12.25,12.25,0.0,0.0
9378,0,0,1,1,4,4,0,0,13.25,13.25,0.0,0.0
9379,0,0,1,1,4,4,0,0,14.25,14.25,0.0,0.0
9380,1,1,0,0,5,5,0,0,12.2,12.2,0.0,0.0
9381,1,1,0,0,4,4,0,0,10.75,10.75,0.0,0.0
9382,1,1,0,0,4,4,0,0,6.25,6.25,0.0,0.0
9383,1,1,0,0,3,3,0,0,4.0,4.0,0.0,0.0
9384,1,1,0,0,3,3,1,1,2.0,2.0,0.0,0.0
9385,1,1,0,0,2,2,1,1,2.0,2.0,1.0,1.0
9386,1,1,0,0,2,2,1,1,1.0,1.0,2.0,2.0
9387,1,1,0,0,2,2,1,1,0.5,0.5,3.0,3.0
9388,1,1,0,0,2,2,2,2,0.5,0.5,2.0,2.0
9389,1,1,0,0,1,1,2,2,1.0,1.0,3.0,3.0
9390,1,1,0,0,1,1,2,2,0.0,0.0,4.0,4.0
9391,1,1,0,0,0,0,2,2,0.0,0.0,5.0,5.0
9392,1,1,0,0,0,0,3,3,0.0,0.0,4.0,4.0
9393,1,1,0,0,0,0,3,3,0.0,0.0,5.0,5.0
9394,1,1,0,0,0,0,3,3,0.0,0.0,6.0,6.0
9395,1,1,0,0,0,0,3,3,0.0,0.0,7.0,7.0
9396,1,1,0,0,0,0,3,3,0.0,0.0,8.0,8.0
9397,1,1,0,0,0,0,3,3,0.0,0.0,9.0,9.0
9398,1,1,0,0,0,0,3,3,0.0,0.0,10.0,10.0
9399,1,1,0,0,0,0,3,3,0.0,0.0,11.0,11.0
9400,1,1,0,0,0,0,3,3,0.0,0.0,12.0,12.0
9401,1,1,0,0,0,0,3,3,0.0,0.0,13.0,13.0
9402,1,1,0,0,0,0,3,3,0.0,0.0,14.0,14.0
9403,1,1,0,0,0,0,4,4,0.0,0.0,11.25,11.25
9404,0,0,1,1,0,0,5,5,0.0,0.0,9.8,9.8
9405,0,0,1,1,0,0,4,4,0.0,0.0,8.25,8.25
9406,0,0,1,1,1,1,4,4,0.0,0.0,4.75,4.75
9407,0,0,1,1,1,1,3,3,1.0,1.0,2.6666666666666665,2.6666666666666665
9408,0,0,1,1,1,1,2,2,2.0,2.0,3.0,3.0
9409,0,0,1,1,1,1,1,1,3.0,3.0,3.0,3.0
9410,0,0,1,1,2,2,1,1,2.0,2.0,0.0,0.0
9411,0,0,1,1,2,2,0,0,3.0,3.0,0.0,0.0
9412,0,0,1,1,3,3,0,0,2.6666666666666665,2.6666666666666665,0.0,0.0
9413,0,0,1,1,4,4,0,0,2.75,2.75,0.0,0.0
9414,0,0,1,1,4,4,0,0,3.75,3.75,0.0,0.0
9415,0,0,1,1,4,4,0,0,4.75,4.75,0.0,0.0
9416,0,0,1,1,4,4,0,0,5.75,5.75,0.0,0.0
9417,0,0,1,1,4,4,0,0,6.75,6.75,0.0,0.0
9418,0,0,1,1,4,4,0,0,7.75,7.75,0.0,0.0
9419,0,0,1,1,4,4,0,0,8.75,8.75,0.0,0.0
9420,0,0,1,1,4,4,0,0,9.75,9.75,0.0,0.0
9421,0,0,1,1,4,4,0,0,10.75,10.75,0.0,0.0
9422,0,0,1,1,4,4,0,0,11.75,11.75,0.0,0.0
9423,0,0,1,1,4,4,0,0,12.75,12.75,0.0,0.0
9424,1,1,0,0,5,5,0,0,11.0,11.0,0.0,0.0
9425,1,1,0,0,4,4,0,0,10.25,10.25,0.0,0.0
9426,1,1,0,0,3,3,0,0,9.666666666666666,9.666666666666666,0.0,0.0
9427,1,1,0,0,2,2,0,0,8.5,8.5,0.0,0.0
9428,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
9429,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9430,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
9431,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
9432,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
9433,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
9434,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
9435,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
9436,1,1,0,0,0,0,1,1,0.0,0.0,6.0,6.0
9437,1,1,0,0,0,0,1,1,0.0,0.0,7.0,7.0
9438,1,1,0,0,0,0,1,1,0.0,0.0,8.0,8.0
9439,1,1,0,0,0,0,1,1,0.0,0.0,9.0,9.0
9440,1,1,0,0,0,0,1,1,0.0,0.0,10.0,10.0
9441,1,1,0,0,0,0,1,1,0.0,0.0,11.0,11.0
9442,1,1,0,0,0,0,1,1,0.0,0.0,12.0,12.0
9443,1,1,0,0,0,0,1,1,0.0,0.0,13.0,13.0
9444,1,1,0,0,0,0,1,1,0.0,0.0,14.0,14.0
9445,1,1,0,0,0,0,1,1,0.0,0.0,15.0,15.0
9446,1,1,0,0,0,0,1,1,0.0,0.0,16.0,16.0
9447,1,1,0,0,0,0,1,1,0.0,0.0,17.0,17.0
9448,1,1,0,0,0,0,1,1,0.0,0.0,18.0,18.0
9449,1,1,0,0,0,0,1,1,0.0,0.0,19.0,19.0
9450,1,1,0,0,0,0,1,1,0.0,0.0,20.0,20.0
9451,1,1,0,0,0,0,2,2,0.0,0.0,10.5,10.5
9452,1,1,0,0,0,0,2,2,0.0,0.0,11.5,11.5
9453,1,1,0,0,0,0,2,2,0.0,0.0,12.5,12.5
9454,1,1,0,0,0,0,3,3,0.0,0.0,9.0,9.0
9455,1,1,0,0,0,0,3,3,0.0,0.0,10.0,10.0
9456,1,1,0,0,0,0,3,3,0.0,0.0,11.0,11.0
9457,1,1,0,0,0,0,3,3,0.0,0.0,12.0,12.0
9458,1,1,0,0,0,0,3,3,0.0,0.0,13.0,13.0
9459,1,1,0,0,0,0,4,4,0.0,0.0,10.5,10.5
9460,1,1,0,0,0,0,4,4,0.0,0.0,11.5,11.5
9461,1,1,0,0,0,0,4,4,0.0,0.0,12.5,12.5
9462,0,0,1,1,0,0,5,5,0.0,0.0,10.8,10.8
9463,0,0,1,1,1,1,5,5,0.0,0.0,5.2,5.2
9464,0,0,1,1,2,2,5,5,0.5,0.5,3.6,3.6
9465,0,0,1,1,2,2,4,4,1.5,1.5,3.0,3.0
9466,0,0,1,1,2,2,3,3,2.5,2.5,3.0,3.0
9467,0,0,1,1,3,3,3,3,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335
9468,0,0,1,1,3,3,2,2,3.3333333333333335,3.3333333333333335,2.5,2.5
9469,0,0,1,1,3,3,1,1,4.333333333333333,4.333333333333333,2.0,2.0
9470,0,0,1,1,3,3,0,0,5.333333333333333,5.333333333333333,0.0,0.0
9471,0,0,1,1,3,3,0,0,6.333333333333333,6.333333333333333,0.0,0.0
9472,0,0,1,1,3,3,0,0,7.333333333333333,7.333333333333333,0.0,0.0
9473,0,0,1,1,3,3,0,0,8.333333333333334,8.333333333333334,0.0,0.0
9474,0,0,1,1,3,3,0,0,9.333333333333334,9.333333333333334,0.0,0.0
9475,0,0,1,1,3,3,0,0,10.333333333333334,10.333333333333334,0.0,0.0
9476,0,0,1,1,4,4,0,0,8.5,8.5,0.0,0.0
9477,0,0,1,1,4,4,0,0,9.5,9.5,0.0,0.0
9478,1,1,0,0,5,5,0,0,8.4,8.4,0.0,0.0
9479,1,1,0,0,5,5,0,0,6.2,6.2,0.0,0.0
9480,1,1,0,0,4,4,0,0,5.0,5.0,0.0,0.0
9481,1,1,0,0,3,3,0,0,3.3333333333333335,3.3333333333333335,0.0,0.0
9482,1,1,0,0,2,2,0,0,3.5,3.5,0.0,0.0
9483,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
9484,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9485,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
9486,1,1,0,0,0,0,2,2,0.0,0.0,0.5,0.5
9487,1,1,0,0,0,0,2,2,0.0,0.0,1.5,1.5
9488,1,1,0,0,0,0,3,3,0.0,0.0,1.6666666666666667,1.6666666666666667
9489,1,1,0,0,0,0,4,4,0.0,0.0,2.0,2.0
9490,1,1,0,0,0,0,4,4,0.0,0.0,3.0,3.0
9491,1,1,0,0,0,0,4,4,0.0,0.0,4.0,4.0
9492,0,0,1,1,0,0,5,5,0.0,0.0,4.0,4.0
9493,0,0,1,1,0,0,5,5,0.0,0.0,3.4,3.4
9494,0,0,1,1,0,0,4,4,0.0,0.0,3.5,3.5
9495,0,0,1,1,0,0,3,3,0.0,0.0,3.6666666666666665,3.6666666666666665
9496,0,0,1,1,0,0,2,2,0.0,0.0,3.5,3.5
9497,0,0,1,1,0,0,1,1,0.0,0.0,4.0,4.0
9498,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
9499,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
9500,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0
9501,0,0,1,1,2,2,0,0,0.5,0.5,0.0,0.0
9502,0,0,1,1,3,3,0,0,1.0,1.0,0.0,0.0
9503,0,0,1,1,3,3,0,0,2.0,2.0,0.0,0.0
9504,0,0,1,1,3,3,0,0,3.0,3.0,0.0,0.0
9505,0,0,1,1,3,3,0,0,4.0,4.0,0.0,0.0
9506,0,0,1,1,3,3,0,0,5.0,5.0,0.0,0.0
9507,0,0,1,1,4,4,0,0,4.5,4.5,0.0,0.0
9508,0,0,1,1,4,4,0,0,5.5,5.5,0.0,0.0
9509,0,0,1,1,4,4,0,0,6.5,6.5,0.0,0.0
9510,0,0,1,1,4,4,0,0,7.5,7.5,0.0,0.0
9511,0,0,1,1,4,4,0,0,8.5,8.5,0.0,0.0
9512,0,0,1,1,4,4,0,0,9.5,9.5,0.0,0.0
9513,1,1,0,0,5,5,0,0,8.4,8.4,0.0,0.0
9514,1,1,0,0,4,4,0,0,8.25,8.25,0.0,0.0
9515,1,1,0,0,3,3,1,1,7.666666666666667,7.666666666666667,0.0,0.0
9516,1,1,0,0,2,2,1,1,6.0,6.0,1.0,1.0
9517,1,1,0,0,1,1,1,1,4.0,4.0,2.0,2.0
9518,1,1,0,0,1,1,2,2,0.0,0.0,1.5,1.5
9519,1,1,0,0,0,0,2,2,0.0,0.0,2.5,2.5
9520,1,1,0,0,0,0,3,3,0.0,0.0,2.3333333333333335,2.3333333333333335
9521,1,1,0,0,0,0,3,3,0.0,0.0,3.3333333333333335,3.3333333333333335
9522,1,1,0,0,0,0,3,3,0.0,0.0,4.333333333333333,4.333333333333333
9523,1,1,0,0,0,0,3,3,0.0,0.0,5.333333333333333,5.333333333333333
9524,1,1,0,0,0,0,3,3,0.0,0.0,6.333333333333333,6.333333333333333
9525,1,1,0,0,0,0,3,3,0.0,0.0,7.333333333333333,7.333333333333333
9526,1,1,0,0,0,0,3,3,0.0,0.0,8.333333333333334,8.333333333333334
9527,1,1,0,0,0,0,3,3,0.0,0.0,9.333333333333334,9.333333333333334
9528,1,1,0,0,0,0,3,3,0.0,0.0,10.333333333333334,10.333333333333334
9529,1,1,0,0,0,0,3,3,0.0,0.0,11.333333333333334,11.333333333333334
9530,1,1,0,0,0,0,3,3,0.0,0.0,12.333333333333334,12.333333333333334
9531,1,1,0,0,0,0,3,3,0.0,0.0,13.333333333333334,13.333333333333334
9532,1,1,0,0,0,0,4,4,0.0,0.0,10.75,10.75
9533,1,1,0,0,0,0,4,4,0.0,0.0,11.75,11.75
9534,1,1,0,0,0,0,4,4,0.0,0.0,12.75,12.75
9535,1,1,0,0,0,0,4,4,0.0,0.0,13.75,13.75
9536,0,0,1,1,0,0,5,5,0.0,0.0,11.8,11.8
9537,0,0,1,1,0,0,4,4,0.0,0.0,10.5,10.5
9538,0,0,1,1,0,0,3,3,0.0,0.0,8.666666666666666,8.666666666666666
9539,0,0,1,1,0,0,2,2,0.0,0.0,5.0,5.0
9540,0,0,1,1,0,0,1,1,0.0,0.0,4.0,4.0
9541,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
9542,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
9543,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0
9544,0,0,1,1,1,1,0,0,1.0,1.0,0.0,0.0
9545,0,0,1,1,2,2,0,0,1.0,1.0,0.0,0.0
9546,0,0,1,1,2,2,0,0,2.0,2.0,0.0,0.0
9547,0,0,1,1,3,3,0,0,2.0,2.0,0.0,0.0
9548,0,0,1,1,4,4,0,0,2.25,2.25,0.0,0.0
9549,0,0,1,1,4,4,0,0,3.25,3.25,0.0,0.0
9550,1,1,0,0,5,5,0,0,3.4,3.4,0.0,0.0
9551,1,1,0,0,4,4,0,0,3.5,3.5,0.0,0.0
9552,1,1,0,0,3,3,0,0,3.6666666666666665,3.6666666666666665,0.0,0.0
9553,1,1,0,0,2,2,0,0,4.0,4.0,0.0,0.0
9554,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
9555,1,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0
9556,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
9557,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
9558,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
9559,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
